C:\Users\ecestudent\Desktop\Experiments\Nielsen_Lab\Autism_Networks\tasks\LineTask_EasyHard_20160601 - Copy\LineTask_EasyHard_20160601 - Copy\LineTask_EasyHard_20160601_inf_1-00163-2.edat2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,ColCount,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,LenCount,RandomSeed,RestSlide.ACC[Session],RestSlide.CRESP[Session],RestSlide.DurationError[Session],RestSlide.OnsetDelay[Session],RestSlide.OnsetTime[Session],RestSlide.OnsetToOnsetTime[Session],RestSlide.RESP[Session],RestSlide.RT[Session],RestSlide.RTTime[Session],RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,ThankYou.ACC,ThankYou.CRESP,ThankYou.DurationError,ThankYou.OnsetDelay,ThankYou.OnsetTime,ThankYou.OnsetToOnsetTime,ThankYou.RESP,ThankYou.RT,ThankYou.RTTime,WaitForTrigger.ACC,WaitForTrigger.CRESP,WaitForTrigger.DurationError,WaitForTrigger.OnsetDelay,WaitForTrigger.OnsetTime,WaitForTrigger.OnsetToOnsetTime,WaitForTrigger.RESP,WaitForTrigger.RT,WaitForTrigger.RTTime,Block,BlockList,BlockList.Cycle,BlockList.Sample,ColInstr.ACC,ColInstr.CRESP,ColInstr.DurationError,ColInstr.OnsetDelay,ColInstr.OnsetTime,ColInstr.OnsetToOnsetTime,ColInstr.RESP,ColInstr.RT,ColInstr.RTTime,LenInstr.ACC,LenInstr.CRESP,LenInstr.DurationError,LenInstr.OnsetDelay,LenInstr.OnsetTime,LenInstr.OnsetToOnsetTime,LenInstr.RESP,LenInstr.RT,LenInstr.RTTime,Procedure[Block],RestSlide.ACC[Block],RestSlide.CRESP[Block],RestSlide.DurationError[Block],RestSlide.OnsetDelay[Block],RestSlide.OnsetTime[Block],RestSlide.OnsetToOnsetTime[Block],RestSlide.RESP[Block],RestSlide.RT[Block],RestSlide.RTTime[Block],Running[Block],Trial,ColSlide.ACC,ColSlide.CRESP,ColSlide.DurationError,ColSlide.OnsetDelay,ColSlide.OnsetTime,ColSlide.OnsetToOnsetTime,ColSlide.RESP,ColSlide.RT,ColSlide.RTTime,CorrResp,EasyColTrialList,EasyColTrialList.Cycle,EasyColTrialList.Sample,EasyLenTrialList,EasyLenTrialList.Cycle,EasyLenTrialList.Sample,HardColTrialList,HardColTrialList.Cycle,HardColTrialList.Sample,HardLenTrialList,HardLenTrialList.Cycle,HardLenTrialList.Sample,ISI.ACC,ISI.CRESP,ISI.DurationError,ISI.OnsetDelay,ISI.OnsetTime,ISI.OnsetToOnsetTime,ISI.RESP,ISI.RT,ISI.RTTime,LenSlide.ACC,LenSlide.CRESP,LenSlide.DurationError,LenSlide.OnsetDelay,LenSlide.OnsetTime,LenSlide.OnsetToOnsetTime,LenSlide.RESP,LenSlide.RT,LenSlide.RTTime,Procedure[Trial],Running[Trial],StimFile,Yloc
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,8,8,1,8,,,,,,,,,,,,,,,,,,,BlockLenHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,12,,,,,,,,,,2,,,,,,,,,,2,3,12,1,,2,16,352521,200,,0,0,1,2,2,0,352721,0,2,633,353354,LenTrial,HardLenTrialList,stims/longdown_hard.bmp,369
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,8,8,1,8,,,,,,,,,,,,,,,,,,,BlockLenHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,13,,,,,,,,,,2,,,,,,,,,,4,4,13,1,,2,17,353371,201,,0,0,1,2,2,1,353572,0,2,694,354266,LenTrial,HardLenTrialList,stims/longdown_hard.bmp,377
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,8,8,1,8,,,,,,,,,,,,,,,,,,,BlockLenHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,14,,,,,,,,,,1,,,,,,,,,,3,4,14,1,,2,23,354289,200,,0,0,1,1,2,0,354489,0,1,658,355147,LenTrial,HardLenTrialList,stims/longup_hard.bmp,368
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,8,8,1,8,,,,,,,,,,,,,,,,,,,BlockLenHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,15,,,,,,,,,,1,,,,,,,,,,3,4,15,1,,2,9,355156,200,,0,0,1,1,2,0,355356,0,1,987,356343,LenTrial,HardLenTrialList,stims/longup_hard.bmp,365
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,8,8,1,8,,,,,,,,,,,,,,,,,,,BlockLenHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,16,,,,,,,,,,2,,,,,,,,,,2,4,16,1,,2,14,356357,200,,0,0,1,2,2,0,356557,0,2,684,357241,LenTrial,HardLenTrialList,stims/longdown_hard.bmp,394
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,8,8,1,8,,,,,,,,,,,,,,,,,,,BlockLenHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,17,,,,,,,,,,2,,,,,,,,,,4,5,17,1,,2,17,357258,200,,0,0,0,2,2,0,357458,0,1,924,358382,LenTrial,HardLenTrialList,stims/longdown_hard.bmp,380
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,8,8,1,8,,,,,,,,,,,,,,,,,,,BlockLenHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,18,,,,,,,,,,2,,,,,,,,,,2,5,18,0,,2,10,358392,200,5,192,358584,1,2,2,0,358592,0,2,1184,359776,LenTrial,HardLenTrialList,stims/longdown_hard.bmp,365
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,8,8,1,8,,,,,,,,,,,,,,,,,,,BlockLenHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,19,,,,,,,,,,2,,,,,,,,,,2,5,19,1,,2,16,359793,200,,0,0,1,2,2,0,359993,0,2,768,360761,LenTrial,HardLenTrialList,stims/longdown_hard.bmp,388
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,8,8,1,8,,,,,,,,,,,,,,,,,,,BlockLenHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,20,,,,,,,,,,1,,,,,,,,,,3,5,20,0,,2,16,360777,200,5,147,360924,1,1,2,0,360977,0,1,652,361629,LenTrial,HardLenTrialList,stims/longup_hard.bmp,375
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,8,8,1,8,,,,,,,,,,,,,,,,,,,BlockLenHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,21,,,,,,,,,,1,,,,,,,,,,3,6,21,0,,2,15,361644,200,5,60,361704,1,1,2,0,361844,0,1,756,362600,LenTrial,HardLenTrialList,stims/longup_hard.bmp,397
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,8,8,1,8,,,,,,,,,,,,,,,,,,,BlockLenHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,22,,,,,,,,,,2,,,,,,,,,,4,6,22,1,,2,11,362611,201,,0,0,1,2,2,1,362812,0,2,1036,363848,LenTrial,HardLenTrialList,stims/longdown_hard.bmp,367
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,8,8,1,8,,,,,,,,,,,,,,,,,,,BlockLenHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,23,,,,,,,,,,1,,,,,,,,,,3,6,23,0,,2,14,363862,200,5,182,364044,1,1,3,0,364062,0,1,586,364648,LenTrial,HardLenTrialList,stims/longup_hard.bmp,398
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,8,8,1,8,,,,,,,,,,,,,,,,,,,BlockLenHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,24,,,,,,,,,,2,,,,,,,,,,2,6,24,0,,2,15,364663,200,5,161,364824,1,2,2,0,364863,0,2,604,365467,LenTrial,HardLenTrialList,stims/longdown_hard.bmp,382
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,8,8,1,8,,,,,,,,,,,,,,,,,,,BlockLenHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,25,,,,,,,,,,2,,,,,,,,,,4,7,25,0,,2,12,365480,200,5,124,365604,0,2,2,0,365680,0,,0,0,LenTrial,HardLenTrialList,stims/longdown_hard.bmp,365
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,9,9,1,9,0,,-14,14,375104,0,5555,2980,378084,,,,,,,,,,BlockRestCol,0,,2,7,366097,9007,5.55556E+11,8867,374964,BlockList,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,10,10,1,10,,,,,,,,,,,,,,,,,,,BlockColHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,1,1,2,2,0,378306,0,2,1115,379421,2,,,,,,,2,7,28,,,,1,,2,16,378106,200,,0,0,,,,,,,,,,ColTrial,HardColTrialList,stims/brightdown_hard.bmp,402
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,10,10,1,10,,,,,,,,,,,,,,,,,,,BlockColHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,2,1,2,2,0,379640,0,2,767,380407,2,,,,,,,4,8,29,,,,1,,2,19,379440,200,,0,0,,,,,,,,,,ColTrial,HardColTrialList,stims/brightdown_hard.bmp,367
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,10,10,1,10,,,,,,,,,,,,,,,,,,,BlockColHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,3,1,1,2,0,380624,0,1,635,381259,1,,,,,,,1,8,30,,,,1,,2,17,380424,200,,0,0,,,,,,,,,,ColTrial,HardColTrialList,stims/brightup_hard.bmp,394
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,10,10,1,10,,,,,,,,,,,,,,,,,,,BlockColHard,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,4,1,2,2,0,381475,0,2,726,382201,2,,,,,,,4,8,31,,,,1,,2,16,381275,200,,0,0,,,,,,,,,,ColTrial,HardColTrialList,stims/brightdown_hard.bmp,401
